Date,Open,High,Low,Close,TD Reference Close Up,TD Reference Close Down
07/11/17 12:00,140.67,140.76,140.63,140.66,140.71,
07/11/17 11:30,140.67,140.85,140.65,140.68,,
07/11/17 11:00,140.71,140.71,140.59,140.67,,
07/11/17 10:30,140.39,140.76,140.37,140.71,,
07/11/17 10:00,140.38,140.4,140.31,140.4,,
07/11/17 09:30,140.21,140.38,140.19,140.37,,
07/11/17 09:00,140.17,140.24,140.15,140.2,,
07/11/17 08:30,140.12,140.17,140.03,140.17,140.17,140.08
07/11/17 08:00,140.17,140.27,140.09,140.11,,
07/11/17 07:30,140.1,140.22,140.08,140.17,140.11,
07/11/17 07:00,140.11,140.2,140.01,140.1,,140.07
06/11/17 17:30,140.11,140.14,140.07,140.08,140.14,
06/11/17 17:00,140.05,140.14,140.05,140.11,140.14,
06/11/17 16:30,140.07,140.13,140.04,140.07,,140.05
06/11/17 16:00,140.05,140.1,140.03,140.08,,140.03
06/11/17 15:30,140.11,140.11,140.03,140.05,,140.03
06/11/17 15:00,140.14,140.14,140.1,140.12,,
06/11/17 14:30,140.09,140.15,140.07,140.14,,
06/11/17 14:00,140.07,140.13,140.06,140.09,,
06/11/17 13:30,140.06,140.11,140.05,140.07,,
06/11/17 13:00,140.04,140.06,139.98,140.06,140.05,140
06/11/17 12:30,140.05,140.09,140.02,140.03,,
06/11/17 12:00,140.05,140.08,139.99,140.05,,140
06/11/17 11:30,140.01,140.09,140,140.04,,140
06/11/17 11:00,140.03,140.08,139.92,140,,140.01
06/11/17 10:30,140.14,140.15,140.03,140.05,,
06/11/17 10:00,140.11,140.17,140.03,140.14,,
06/11/17 09:30,140.01,140.11,139.99,140.11,,
06/11/17 09:00,140.19,140.29,139.99,140.01,,140.05
06/11/17 08:30,140.19,140.23,140.12,140.19,,
06/11/17 08:00,140.06,140.24,140.03,140.19,,
06/11/17 07:30,140.07,140.19,140.03,140.05,,
06/11/17 07:00,139.99,140.1,139.94,140.07,,
03/11/17 17:30,139.9,139.98,139.9,139.94,139.97,
03/11/17 17:00,139.89,139.95,139.84,139.89,,139.87
03/11/17 16:30,139.97,139.97,139.88,139.89,,
03/11/17 16:00,139.88,139.98,139.88,139.97,139.95,
03/11/17 15:30,139.93,140,139.88,139.88,139.95,
03/11/17 15:00,139.87,139.94,139.86,139.93,,139.86
03/11/17 14:30,139.95,139.95,139.85,139.87,,139.86
03/11/17 14:00,139.92,139.96,139.88,139.95,139.93,
03/11/17 13:30,139.91,139.97,139.89,139.93,139.95,
03/11/17 13:00,139.86,139.91,139.75,139.91,,
03/11/17 12:30,139.94,140.1,139.82,139.86,139.98,139.89
03/11/17 12:00,139.9,139.96,139.84,139.93,,
03/11/17 11:30,139.94,139.96,139.85,139.89,,
03/11/17 11:00,139.98,140,139.94,139.95,,139.95
03/11/17 10:30,140,140.03,139.93,139.98,,139.95
03/11/17 10:00,140.07,140.14,139.98,140,,
03/11/17 09:30,140.1,140.15,140,140.07,,
03/11/17 09:00,140.14,140.24,140.09,140.1,140.2,
03/11/17 08:30,140.2,140.22,140.13,140.14,,
03/11/17 08:00,139.96,140.2,139.95,140.2,,
03/11/17 07:30,140.08,140.08,139.95,139.95,,
03/11/17 07:00,139.92,140.09,139.88,140.09,,
02/11/17 17:30,139.91,139.92,139.88,139.88,,
02/11/17 17:00,139.9,139.94,139.9,139.9,,
02/11/17 16:30,139.8,139.91,139.8,139.91,,
02/11/17 16:00,139.85,139.88,139.79,139.81,,
02/11/17 15:30,139.77,139.86,139.76,139.84,139.81,
02/11/17 15:00,139.7,139.78,139.69,139.77,,
02/11/17 14:30,139.72,139.75,139.67,139.69,,
02/11/17 14:00,139.68,139.79,139.66,139.71,,
02/11/17 13:30,139.76,139.81,139.65,139.68,139.81,
02/11/17 13:00,139.81,139.85,139.68,139.76,,
02/11/17 12:30,139.73,139.84,139.68,139.81,139.8,
02/11/17 12:00,139.65,139.8,139.65,139.73,139.8,
02/11/17 11:30,139.75,139.75,139.62,139.64,,
02/11/17 11:00,139.77,139.81,139.74,139.74,,
02/11/17 10:30,139.77,139.78,139.66,139.77,,
02/11/17 10:00,139.79,139.82,139.57,139.78,,
02/11/17 09:30,139.81,139.9,139.73,139.8,139.89,
02/11/17 09:00,139.82,139.87,139.77,139.81,,139.81
02/11/17 08:30,139.9,139.97,139.8,139.82,,139.81
02/11/17 08:00,139.81,139.91,139.73,139.89,139.87,
02/11/17 07:30,139.82,139.83,139.78,139.82,,
02/11/17 07:00,139.84,139.9,139.8,139.81,139.87,
01/11/17 17:30,139.87,139.88,139.85,139.87,,
01/11/17 17:00,139.87,139.89,139.86,139.87,,
01/11/17 16:30,139.87,139.9,139.84,139.86,,
01/11/17 16:00,139.74,139.9,139.73,139.87,139.78,
01/11/17 15:30,139.71,139.74,139.64,139.73,,
01/11/17 15:00,139.71,139.78,139.67,139.72,139.78,
01/11/17 14:30,139.78,139.8,139.69,139.71,,139.75
01/11/17 14:00,139.79,139.82,139.73,139.77,,139.75
01/11/17 13:30,139.78,139.8,139.71,139.78,,139.75
01/11/17 13:00,139.78,139.83,139.73,139.77,,139.75
01/11/17 12:30,139.76,139.81,139.72,139.78,,
01/11/17 12:00,139.82,139.84,139.73,139.75,,
01/11/17 11:30,139.93,139.94,139.82,139.83,,139.87
01/11/17 11:00,139.87,139.97,139.81,139.93,139.88,
01/11/17 10:30,139.87,139.93,139.83,139.88,,139.85
01/11/17 10:00,139.87,139.88,139.81,139.87,,
01/11/17 09:30,139.87,139.98,139.85,139.87,,
01/11/17 09:00,139.84,139.96,139.83,139.87,,
01/11/17 08:30,139.68,139.94,139.64,139.85,,
01/11/17 08:00,139.68,139.71,139.58,139.68,,
01/11/17 07:30,139.69,139.75,139.65,139.67,,
01/11/17 07:00,139.55,139.71,139.51,139.68,139.56,139.53
31/10/17 17:30,139.54,139.58,139.53,139.54,139.56,
31/10/17 17:00,139.54,139.59,139.53,139.53,139.56,
31/10/17 16:30,139.57,139.6,139.54,139.55,,
31/10/17 16:00,139.5,139.61,139.49,139.56,,
31/10/17 15:30,139.45,139.51,139.43,139.5,,
31/10/17 15:00,139.44,139.45,139.32,139.45,,
31/10/17 14:30,139.37,139.47,139.36,139.44,,
31/10/17 14:00,139.34,139.46,139.3,139.37,,
31/10/17 13:30,139.17,139.36,139.15,139.35,139.2,
31/10/17 13:00,139.2,139.23,139.15,139.17,,
31/10/17 12:30,139.16,139.26,139.16,139.2,,
31/10/17 12:00,139.14,139.19,139.08,139.16,,139.11
31/10/17 11:30,139.11,139.18,139.09,139.14,,
31/10/17 11:00,139.26,139.27,139.1,139.11,,
31/10/17 10:30,139.4,139.42,139.26,139.26,,139.27
31/10/17 10:00,139.45,139.51,139.39,139.4,,
31/10/17 09:30,139.32,139.45,139.22,139.44,139.37,139.27
31/10/17 09:00,139.27,139.35,139.27,139.33,,
31/10/17 08:30,139.36,139.42,139.26,139.27,,
31/10/17 08:00,139.28,139.39,139.26,139.37,,
31/10/17 07:30,139.24,139.31,139.18,139.28,139.26,139.21
31/10/17 07:00,139.33,139.33,139.17,139.24,,139.21
30/10/17 17:30,139.22,139.24,139.21,139.23,,
30/10/17 17:00,139.25,139.31,139.21,139.21,139.29,139.22
30/10/17 16:30,139.27,139.33,139.24,139.26,139.29,
30/10/17 16:00,139.29,139.35,139.24,139.26,,
30/10/17 15:30,139.25,139.33,139.25,139.29,,
30/10/17 15:00,139.21,139.25,139.16,139.25,139.25,
30/10/17 14:30,139.25,139.28,139.17,139.22,,
30/10/17 14:00,139.13,139.26,139.13,139.25,,
30/10/17 13:30,139.18,139.28,139.05,139.13,,
30/10/17 13:00,139.04,139.21,139.03,139.17,,
30/10/17 12:30,138.88,139.11,138.85,139.04,,
30/10/17 12:00,138.91,138.93,138.8,138.89,,
30/10/17 11:30,138.78,138.91,138.77,138.9,,
30/10/17 11:00,138.63,138.78,138.63,138.77,138.66,
30/10/17 10:30,138.66,138.72,138.64,138.64,,
30/10/17 10:00,138.57,138.76,138.57,138.66,,
30/10/17 09:30,138.57,138.63,138.43,138.57,,
30/10/17 09:00,138.56,138.64,138.55,138.56,,
30/10/17 08:30,138.54,138.64,138.53,138.55,,
30/10/17 08:00,138.5,138.58,138.44,138.53,,
30/10/17 07:30,138.4,138.5,138.34,138.49,,
30/10/17 07:00,138.15,138.56,138.08,138.4,,
27/10/17 17:30,137.9,137.92,137.8,137.92,,137.82
27/10/17 17:00,137.98,138.01,137.89,137.9,,
27/10/17 16:30,138.08,138.11,137.98,137.99,138.09,
27/10/17 16:00,138.09,138.09,137.96,138.09,,
27/10/17 15:30,138.04,138.1,138.02,138.09,138.06,
27/10/17 15:00,137.82,138.06,137.81,138.05,138.06,
27/10/17 14:30,137.9,137.91,137.7,137.82,,
27/10/17 14:00,137.96,138.02,137.88,137.9,,
27/10/17 13:30,138.06,138.07,137.93,137.95,,
27/10/17 13:00,138.06,138.11,138.02,138.06,,
27/10/17 12:30,138.11,138.11,138.03,138.06,,138.07
27/10/17 12:00,138.16,138.22,138.05,138.11,138.19,138.07
27/10/17 11:30,138.18,138.24,138.15,138.17,138.22,
27/10/17 11:00,138.04,138.28,138,138.19,138.22,
27/10/17 10:30,138.16,138.28,138.04,138.04,138.22,138.07
27/10/17 10:00,138.08,138.18,138.05,138.17,,
27/10/17 09:30,138.22,138.35,138.05,138.07,,
27/10/17 09:00,138.16,138.24,138.08,138.22,,
27/10/17 08:30,137.95,138.22,137.9,138.16,138.06,137.9
27/10/17 08:00,138.01,138.03,137.84,137.95,,137.9
27/10/17 07:30,137.9,138.01,137.81,138.01,,
27/10/17 07:00,137.98,138,137.84,137.9,,
26/10/17 17:30,137.95,138.07,137.95,138.06,,
26/10/17 17:00,138,138.01,137.93,137.95,,
26/10/17 16:30,137.76,138.01,137.76,137.99,137.93,
26/10/17 16:00,137.68,137.77,137.56,137.76,,137.63
26/10/17 15:30,137.78,137.86,137.65,137.68,,
26/10/17 15:00,137.79,137.81,137.65,137.77,,
26/10/17 14:30,137.92,138.04,137.76,137.79,,
26/10/17 14:00,137.63,137.99,137.59,137.93,137.71,
26/10/17 13:30,137.7,137.77,137.48,137.63,137.71,
26/10/17 13:00,137.53,137.77,137.49,137.71,,
26/10/17 12:30,137.08,137.64,137.05,137.54,,
26/10/17 12:00,137.18,137.21,137,137.08,,
26/10/17 11:30,136.93,137.24,136.92,137.19,,
26/10/17 11:00,136.86,136.96,136.86,136.93,136.89,
26/10/17 10:30,136.9,136.91,136.84,136.86,,
26/10/17 10:00,136.85,136.96,136.85,136.89,136.92,
26/10/17 09:30,136.83,136.89,136.77,136.85,,
26/10/17 09:00,136.76,136.84,136.75,136.82,,
26/10/17 08:30,136.8,136.84,136.76,136.76,,
26/10/17 08:00,136.91,136.91,136.72,136.81,,136.84
26/10/17 07:30,136.9,136.95,136.89,136.92,,
26/10/17 07:00,136.87,136.92,136.8,136.89,136.9,136.84
25/10/17 17:30,136.9,136.91,136.86,136.89,,
25/10/17 17:00,136.83,136.9,136.83,136.9,136.87,
25/10/17 16:30,136.88,136.89,136.84,136.84,,
25/10/17 16:00,136.83,136.93,136.82,136.87,,
25/10/17 15:30,136.85,136.88,136.81,136.83,,
25/10/17 15:00,136.75,136.89,136.71,136.85,,
25/10/17 14:30,136.73,136.77,136.7,136.75,,
25/10/17 14:00,136.47,136.73,136.47,136.73,136.66,
25/10/17 13:30,136.52,136.54,136.4,136.48,,
25/10/17 13:00,136.62,136.63,136.52,136.53,,136.53
25/10/17 12:30,136.58,136.64,136.57,136.62,,
25/10/17 12:00,136.66,136.66,136.51,136.57,,136.53
25/10/17 11:30,136.52,136.66,136.52,136.66,136.66,
25/10/17 11:00,136.62,136.63,136.53,136.53,,
25/10/17 10:30,136.65,136.7,136.55,136.62,,
25/10/17 10:00,136.64,136.73,136.58,136.66,,
25/10/17 09:30,136.86,136.86,136.65,136.65,,136.7
25/10/17 09:00,136.79,136.9,136.72,136.87,136.8,
25/10/17 08:30,136.72,136.8,136.59,136.79,136.8,136.62
25/10/17 08:00,136.81,136.83,136.64,136.71,,
25/10/17 07:30,136.71,136.81,136.66,136.8,,
25/10/17 07:00,136.51,136.72,136.5,136.7,136.64,
24/10/17 17:30,136.62,136.64,136.58,136.64,,136.58
24/10/17 17:00,136.59,136.62,136.58,136.62,,136.58
24/10/17 16:30,136.61,136.61,136.5,136.58,,
24/10/17 16:00,136.66,136.7,136.56,136.61,,
24/10/17 15:30,136.75,136.76,136.63,136.65,,136.73
24/10/17 15:00,136.76,136.81,136.69,136.75,136.79,136.73
24/10/17 14:30,136.78,136.83,136.72,136.76,136.79,136.73
24/10/17 14:00,136.78,136.84,136.77,136.77,136.82,
24/10/17 13:30,136.73,136.8,136.73,136.79,,
24/10/17 13:00,136.79,136.79,136.72,136.73,,136.76
24/10/17 12:30,136.77,136.83,136.75,136.79,,136.76
24/10/17 12:00,136.77,136.79,136.73,136.77,,
24/10/17 11:30,136.83,136.84,136.7,136.76,,136.79
24/10/17 11:00,136.84,136.92,136.81,136.82,,
24/10/17 10:30,136.8,136.87,136.8,136.85,,
24/10/17 10:00,136.95,136.95,136.78,136.79,,
24/10/17 09:30,136.86,136.97,136.86,136.96,,
24/10/17 09:00,136.98,136.99,136.81,136.87,,
24/10/17 08:30,137.11,137.15,136.9,136.99,137.15,137.08
24/10/17 08:00,137.09,137.18,137.06,137.11,,137.08
24/10/17 07:30,137.11,137.11,137.06,137.08,,
24/10/17 07:00,137.09,137.21,137.09,137.11,,
23/10/17 17:30,137.19,137.19,137.14,137.15,,137.16
23/10/17 17:00,137.24,137.24,137.18,137.2,,
23/10/17 16:30,137.17,137.26,137.16,137.24,137.24,137.16
23/10/17 16:00,137.2,137.22,137.16,137.16,,
23/10/17 15:30,137.21,137.29,137.19,137.2,137.24,
23/10/17 15:00,137.24,137.28,137.2,137.21,,
23/10/17 14:30,137.19,137.26,137.18,137.24,,
23/10/17 14:00,137.11,137.19,137.1,137.19,137.19,137.1
23/10/17 13:30,137.17,137.17,137.1,137.1,,
23/10/17 13:00,137.19,137.22,137.13,137.17,137.22,
23/10/17 12:30,137.12,137.24,137.11,137.19,137.22,
23/10/17 12:00,137.13,137.15,137.08,137.11,,
23/10/17 11:30,137.01,137.13,137.01,137.13,,
23/10/17 11:00,137.08,137.18,136.95,137.02,,
23/10/17 10:30,137.12,137.18,137.07,137.07,,
23/10/17 10:00,137.22,137.23,137.09,137.12,,
23/10/17 09:30,136.99,137.23,136.93,137.22,,
23/10/17 09:00,136.94,137.04,136.92,136.99,,
23/10/17 08:30,136.86,136.94,136.82,136.94,,
23/10/17 08:00,136.78,136.88,136.75,136.86,136.82,
23/10/17 07:30,136.83,136.92,136.79,136.79,,
23/10/17 07:00,136.66,136.84,136.62,136.82,136.71,
20/10/17 17:30,136.67,136.71,136.64,136.71,136.7,136.66
20/10/17 17:00,136.69,136.73,136.65,136.66,,136.66
20/10/17 16:30,136.65,136.71,136.65,136.7,,
20/10/17 16:00,136.67,136.72,136.65,136.66,136.68,
20/10/17 15:30,136.66,136.77,136.65,136.66,136.68,
20/10/17 15:00,136.64,136.74,136.62,136.66,136.68,
20/10/17 14:30,136.52,136.73,136.52,136.64,136.68,
20/10/17 14:00,136.6,136.6,136.45,136.52,,
20/10/17 13:30,136.64,136.69,136.58,136.6,136.68,
20/10/17 13:00,136.68,136.78,136.61,136.64,,136.66
20/10/17 12:30,136.66,136.71,136.65,136.68,,
20/10/17 12:00,136.68,136.73,136.64,136.66,,136.66
20/10/17 11:30,136.66,136.72,136.64,136.68,,
20/10/17 11:00,136.66,136.68,136.6,136.66,,
20/10/17 10:30,136.81,136.9,136.64,136.66,,
20/10/17 10:00,136.77,136.82,136.73,136.81,,
20/10/17 09:30,136.69,136.78,136.66,136.78,,
20/10/17 09:00,136.6,136.71,136.56,136.7,,
20/10/17 08:30,136.73,136.73,136.59,136.59,,
20/10/17 08:00,136.86,136.88,136.69,136.73,,136.74
20/10/17 07:30,136.73,136.85,136.73,136.85,,
20/10/17 07:00,136.8,136.83,136.65,136.74,,
19/10/17 17:30,137.02,137.03,136.95,136.97,,136.95
19/10/17 17:00,136.99,137.02,136.98,137.01,,
19/10/17 16:30,136.95,137.01,136.91,136.98,,
19/10/17 16:00,137.04,137.08,136.93,136.95,,
19/10/17 15:30,137.08,137.1,136.96,137.05,137.1,
19/10/17 15:00,137.08,137.15,137.04,137.09,,
19/10/17 14:30,137.09,137.11,136.99,137.08,,
19/10/17 14:00,136.89,137.12,136.89,137.1,,
19/10/17 13:30,136.97,137.02,136.88,136.89,,
19/10/17 13:00,136.81,136.98,136.74,136.96,,136.74
19/10/17 12:30,136.74,136.81,136.73,136.81,136.78,
19/10/17 12:00,136.76,136.81,136.68,136.74,136.78,136.72
19/10/17 11:30,136.77,136.87,136.75,136.76,,
19/10/17 11:00,136.72,136.84,136.64,136.78,136.77,136.71
19/10/17 10:30,136.73,136.79,136.65,136.72,136.77,136.71
19/10/17 10:00,136.78,136.88,136.72,136.73,136.86,
19/10/17 09:30,136.72,136.84,136.68,136.77,,
19/10/17 09:00,136.74,136.87,136.7,136.71,136.86,
19/10/17 08:30,136.85,136.87,136.69,136.74,136.86,
19/10/17 08:00,136.75,136.87,136.74,136.86,136.84,
19/10/17 07:30,136.68,136.78,136.63,136.75,,
19/10/17 07:00,136.85,136.85,136.67,136.67,,136.72
18/10/17 17:30,136.81,136.85,136.8,136.84,,
18/10/17 17:00,136.75,136.82,136.73,136.81,,
18/10/17 16:30,136.72,136.77,136.67,136.76,,
18/10/17 16:00,136.88,136.91,136.63,136.72,136.91,136.83
18/10/17 15:30,136.83,136.9,136.81,136.89,,
18/10/17 15:00,136.9,136.93,136.83,136.83,,
18/10/17 14:30,136.88,136.93,136.85,136.91,,
18/10/17 14:00,136.88,136.95,136.84,136.88,,
18/10/17 13:30,136.93,137.04,136.86,136.88,137.02,
18/10/17 13:00,136.98,137,136.92,136.94,,
18/10/17 12:30,137.02,137.03,136.93,136.97,,136.99
18/10/17 12:00,136.99,137.06,136.99,137.02,,
18/10/17 11:30,137.01,137.04,136.93,136.99,,
18/10/17 11:00,137.02,137.06,136.97,137.01,,
18/10/17 10:30,137.16,137.19,136.96,137.02,,137.03
18/10/17 10:00,137.03,137.16,137.02,137.16,,
18/10/17 09:30,137.1,137.14,136.96,137.03,,
18/10/17 09:00,137.13,137.18,137.06,137.1,,
18/10/17 08:30,137.27,137.28,137.11,137.13,,
18/10/17 08:00,137.37,137.44,137.27,137.27,,137.29
18/10/17 07:30,137.29,137.4,137.27,137.38,137.32,
18/10/17 07:00,137.27,137.36,137.27,137.3,137.32,
17/10/17 17:30,137.32,137.36,137.29,137.29,,
17/10/17 17:00,137.3,137.32,137.29,137.32,,
17/10/17 16:30,137.24,137.33,137.24,137.31,,
17/10/17 16:00,137.25,137.28,137.18,137.24,,
17/10/17 15:30,137.14,137.26,137.13,137.24,137.2,
17/10/17 15:00,137.19,137.26,137.14,137.15,137.2,
17/10/17 14:30,137.15,137.24,137.15,137.2,,
17/10/17 14:00,137.01,137.15,137.01,137.15,,
17/10/17 13:30,137.18,137.18,137,137,,137.02
17/10/17 13:00,137.25,137.27,137.13,137.18,137.26,
17/10/17 12:30,137.15,137.3,137.15,137.26,,
17/10/17 12:00,137.14,137.2,137.12,137.15,,
17/10/17 11:30,137.03,137.16,137.01,137.13,137.07,
17/10/17 11:00,137.02,137.05,136.99,137.02,,
17/10/17 10:30,137.07,137.12,137.01,137.02,,
17/10/17 10:00,137.01,137.15,137,137.07,,
17/10/17 09:30,136.97,137.03,136.86,137,,
17/10/17 09:00,136.91,136.98,136.91,136.96,136.93,
17/10/17 08:30,136.89,136.96,136.86,136.91,136.93,
17/10/17 08:00,136.84,136.95,136.83,136.89,136.93,136.83
17/10/17 07:30,136.93,136.94,136.83,136.83,,136.84
17/10/17 07:00,136.79,137.01,136.77,136.94,136.93,
16/10/17 17:30,136.91,136.99,136.9,136.93,,
16/10/17 17:00,136.89,136.91,136.88,136.91,,
16/10/17 16:30,136.84,136.9,136.82,136.9,136.87,
16/10/17 16:00,136.87,136.88,136.78,136.84,,
16/10/17 15:30,136.83,136.89,136.79,136.87,,
16/10/17 15:00,136.71,136.86,136.71,136.83,,
16/10/17 14:30,136.65,136.73,136.62,136.71,136.7,
16/10/17 14:00,136.66,136.69,136.61,136.65,,
16/10/17 13:30,136.61,136.68,136.59,136.66,,
16/10/17 13:00,136.69,136.72,136.6,136.6,136.7,
16/10/17 12:30,136.67,136.73,136.63,136.7,,
16/10/17 12:00,136.58,136.69,136.55,136.67,,
16/10/17 11:30,136.54,136.61,136.51,136.58,136.56,
16/10/17 11:00,136.57,136.64,136.54,136.54,,
16/10/17 10:30,136.55,136.59,136.52,136.56,,
16/10/17 10:00,136.47,136.61,136.43,136.54,136.53,
16/10/17 09:30,136.53,136.53,136.45,136.48,,
16/10/17 09:00,136.46,136.54,136.45,136.53,,
16/10/17 08:30,136.4,136.46,136.36,136.46,,
16/10/17 08:00,136.26,136.4,136.16,136.39,136.36,
16/10/17 07:30,136.36,136.36,136.21,136.26,,136.26
16/10/17 07:00,136.26,136.42,136.17,136.36,,
13/10/17 17:30,136.26,136.31,136.24,136.26,,
13/10/17 17:00,136.28,136.34,136.21,136.26,,
13/10/17 16:30,136.53,136.54,136.21,136.28,,136.35
13/10/17 16:00,136.62,136.62,136.5,136.54,,
13/10/17 15:30,136.57,136.65,136.53,136.62,,
13/10/17 15:00,136.43,136.58,136.36,136.57,,
13/10/17 14:30,136.42,136.47,136.4,136.43,,
13/10/17 14:00,136.35,136.44,136.3,136.42,,
13/10/17 13:30,136.32,136.46,136.32,136.35,,
13/10/17 13:00,136.33,136.34,136.25,136.31,,
13/10/17 12:30,136.25,136.36,136.21,136.32,136.3,
13/10/17 12:00,136.19,136.28,136.19,136.25,,
13/10/17 11:30,136.31,136.36,136.2,136.2,,
13/10/17 11:00,136.19,136.32,136.19,136.3,,
13/10/17 10:30,136.17,136.26,136.14,136.18,136.18,
13/10/17 10:00,136.14,136.18,136.07,136.17,136.18,
13/10/17 09:30,136.12,136.19,136.09,136.13,,
13/10/17 09:00,136.11,136.17,136.07,136.11,,
13/10/17 08:30,136.17,136.26,136.06,136.12,,
13/10/17 08:00,136.05,136.29,135.94,136.18,,
13/10/17 07:30,135.94,136.09,135.94,136.04,,
13/10/17 07:00,135.77,135.98,135.75,135.94,135.85,135.76
12/10/17 17:30,135.85,135.9,135.82,135.84,135.89,
12/10/17 17:00,135.85,135.9,135.82,135.85,135.89,
12/10/17 16:30,135.78,135.86,135.77,135.85,,
12/10/17 16:00,135.88,135.88,135.75,135.76,,
12/10/17 15:30,135.88,135.92,135.81,135.88,135.89,
12/10/17 15:00,135.87,135.94,135.84,135.88,,
12/10/17 14:30,135.89,135.95,135.84,135.86,,
12/10/17 14:00,135.64,135.92,135.64,135.89,135.75,
12/10/17 13:30,135.69,135.74,135.6,135.65,,
12/10/17 13:00,135.75,135.79,135.68,135.7,,
12/10/17 12:30,135.62,135.77,135.57,135.75,,
12/10/17 12:00,135.51,135.7,135.51,135.62,135.57,
12/10/17 11:30,135.45,135.54,135.41,135.51,,
12/10/17 11:00,135.45,135.48,135.41,135.45,,
12/10/17 10:30,135.46,135.48,135.35,135.45,,
12/10/17 10:00,135.55,135.58,135.42,135.46,,135.52
12/10/17 09:30,135.52,135.55,135.47,135.55,,
12/10/17 09:00,135.57,135.61,135.51,135.52,,
12/10/17 08:30,135.66,135.69,135.53,135.57,,
12/10/17 08:00,135.62,135.71,135.55,135.66,,
12/10/17 07:30,135.41,135.61,135.4,135.61,,
12/10/17 07:00,135.17,135.43,135.13,135.4,135.26,
11/10/17 17:30,135.22,135.24,135.21,135.22,,
11/10/17 17:00,135.26,135.26,135.19,135.23,,
11/10/17 16:30,135.27,135.28,135.21,135.26,,
11/10/17 16:00,135.18,135.33,135.16,135.26,,
11/10/17 15:30,135.14,135.21,135.08,135.18,,
11/10/17 15:00,134.95,135.16,134.95,135.14,135.01,
11/10/17 14:30,135.03,135.04,134.93,134.94,,
11/10/17 14:00,135,135.04,134.93,135.03,135.01,
11/10/17 13:30,135.01,135.08,134.99,135,135.06,
11/10/17 13:00,134.99,135.04,134.95,135.01,,
11/10/17 12:30,134.86,135.04,134.84,134.99,,134.84
11/10/17 12:00,134.84,134.91,134.81,134.87,,
11/10/17 11:30,134.99,134.99,134.82,134.84,,
11/10/17 11:00,134.99,135.03,134.9,134.99,,
11/10/17 10:30,135.06,135.09,134.97,134.99,,135.05
11/10/17 10:00,135.05,135.08,135.01,135.06,,135.03
11/10/17 09:30,135.06,135.14,135.03,135.05,,135.03
11/10/17 09:00,135.18,135.19,135.06,135.06,,
11/10/17 08:30,135.1,135.2,135.07,135.17,135.12,
11/10/17 08:00,135.03,135.13,134.92,135.1,135.12,
11/10/17 07:30,135.12,135.17,135.01,135.03,,
11/10/17 07:00,135.14,135.27,135.1,135.12,,
10/10/17 17:30,135.07,135.12,135.05,135.12,,
10/10/17 17:00,134.94,135.08,134.93,135.06,,
10/10/17 16:30,134.91,134.96,134.89,134.94,134.92,
10/10/17 16:00,134.92,134.95,134.83,134.91,,
10/10/17 15:30,134.9,135.02,134.89,134.92,,
10/10/17 15:00,134.73,134.91,134.72,134.89,134.89,
10/10/17 14:30,134.78,134.8,134.68,134.73,,134.68
10/10/17 14:00,134.68,134.78,134.63,134.78,,
10/10/17 13:30,134.8,134.8,134.64,134.68,,
10/10/17 13:00,134.89,134.92,134.72,134.8,,
10/10/17 12:30,134.89,134.92,134.81,134.89,,
10/10/17 12:00,135.06,135.07,134.89,134.89,,134.95
10/10/17 11:30,135.12,135.14,135.05,135.06,,
10/10/17 11:00,134.95,135.12,134.95,135.12,135.08,
10/10/17 10:30,135.06,135.09,134.95,134.95,135.08,
10/10/17 10:00,135.08,135.13,135.03,135.06,135.1,
10/10/17 09:30,135.09,135.12,134.96,135.08,135.1,
10/10/17 09:00,135.07,135.09,135.03,135.08,,135.05
10/10/17 08:30,134.91,135.09,134.89,135.07,,
10/10/17 08:00,135.09,135.09,134.79,134.91,,135.05
10/10/17 07:30,135.04,135.13,135.03,135.1,135.11,
10/10/17 07:00,135.1,135.13,134.98,135.05,135.11,135.05
09/10/17 17:30,135.07,135.1,135.03,135.05,,
09/10/17 17:00,135.11,135.11,135.06,135.06,,
09/10/17 16:30,135.09,135.12,135.08,135.11,,
09/10/17 16:00,135.11,135.13,135.07,135.09,,
09/10/17 15:30,135.08,135.14,134.98,135.11,,
09/10/17 15:00,135.13,135.17,135.03,135.09,,135.12
09/10/17 14:30,135.12,135.2,135.09,135.14,135.19,
09/10/17 14:00,135.16,135.19,135.09,135.12,135.19,135.11
09/10/17 13:30,135.19,135.2,135.12,135.16,,
09/10/17 13:00,135.17,135.24,135.11,135.19,,135.11
09/10/17 12:30,135.11,135.21,135.07,135.18,,
09/10/17 12:00,135.16,135.16,135.02,135.11,,
09/10/17 11:30,135.18,135.23,135.15,135.16,,
09/10/17 11:00,135.24,135.26,135.18,135.19,,
09/10/17 10:30,135.26,135.28,135.2,135.24,,
09/10/17 10:00,135.27,135.34,135.26,135.26,,
09/10/17 09:30,135.38,135.4,135.26,135.27,135.39,
09/10/17 09:00,135.39,135.41,135.29,135.38,,
09/10/17 08:30,135.31,135.45,135.28,135.39,,
09/10/17 08:00,134.93,135.42,134.92,135.3,,
09/10/17 07:30,134.92,135.04,134.86,134.94,,
09/10/17 07:00,134.64,134.98,134.61,134.92,134.73,
06/10/17 17:30,134.58,134.63,134.52,134.52,,
06/10/17 17:00,134.72,134.75,134.57,134.58,134.73,
06/10/17 16:30,134.72,134.83,134.72,134.73,,
06/10/17 16:00,134.64,134.76,134.61,134.72,,
